"","dive_table_id","anem_table_id","obs_time","date","site","gps","time.x","year","month","day","hour","min","sec","lat","lon","elev","time.y"
"572",389,8321,"11:09:45","2017-05-20","Palanas",5,2017-05-20 03:09:45,2017,5,20,3,9,45,"10.8740265481","124.7110085841",0,2017-05-20 03:09:45
"573",389,8314,"10:54:00","2017-05-20","Palanas",5,2017-05-20 02:54:00,2017,5,20,2,54,0,"10.8737629373","124.7109197360",0,2017-05-20 02:54:00
"574",389,8306,"10:42:45","2017-05-20","Palanas",5,2017-05-20 02:42:45,2017,5,20,2,42,45,"10.8738615084","124.7107849550",0,2017-05-20 02:42:45
"575",389,8303,"10:37:00","2017-05-20","Palanas",5,2017-05-20 02:37:00,2017,5,20,2,37,0,"10.8738778532","124.7107168939",0,2017-05-20 02:37:00
"576",380,8207,"12:11:00","2017-05-18","Palanas",5,2017-05-18 04:11:00,2017,5,18,4,11,0,"10.8731676545","124.7120188549",0,2017-05-18 04:11:00
"577",380,8206,"12:06:00","2017-05-18","Palanas",5,2017-05-18 04:06:00,2017,5,18,4,6,0,"10.8730869368","124.7119927034",0,2017-05-18 04:06:00
"578",380,8205,"12:06:00","2017-05-18","Palanas",5,2017-05-18 04:06:00,2017,5,18,4,6,0,"10.8730869368","124.7119927034",0,2017-05-18 04:06:00
"579",380,8204,"11:55:00","2017-05-18","Palanas",5,2017-05-18 03:55:00,2017,5,18,3,55,0,"10.8731986675","124.7119982354",0,2017-05-18 03:55:00
"580",380,8203,"11:54:00","2017-05-18","Palanas",5,2017-05-18 03:54:00,2017,5,18,3,54,0,"10.8731689118","124.7120387200",0,2017-05-18 03:54:00
"581",380,8201,"11:51:00","2017-05-18","Palanas",5,2017-05-18 03:51:00,2017,5,18,3,51,0,"10.8731358033","124.7120590881",0,2017-05-18 03:51:00
"582",380,8200,"11:50:00","2017-05-18","Palanas",5,2017-05-18 03:50:00,2017,5,18,3,50,0,"10.8731011860","124.7120680567",0,2017-05-18 03:50:00
"583",380,8199,"11:47:00","2017-05-18","Palanas",5,2017-05-18 03:47:00,2017,5,18,3,47,0,"10.8731035329","124.7120812163",0,2017-05-18 03:47:00
"584",380,8198,"11:47:00","2017-05-18","Palanas",5,2017-05-18 03:47:00,2017,5,18,3,47,0,"10.8731035329","124.7120812163",0,2017-05-18 03:47:00
"585",380,8197,"11:46:00","2017-05-18","Palanas",5,2017-05-18 03:46:00,2017,5,18,3,46,0,"10.8730959892","124.7121238802",0,2017-05-18 03:46:00
"586",380,8196,"11:40:00","2017-05-18","Palanas",5,2017-05-18 03:40:00,2017,5,18,3,40,0,"10.8731050417","124.7121668793",0,2017-05-18 03:40:00
"587",380,8195,"10:57:00","2017-05-18","Palanas",5,2017-05-18 02:57:00,2017,5,18,2,57,0,"10.8730109129","124.7122095432",0,2017-05-18 02:57:00
"588",380,8194,"10:51:00","2017-05-18","Palanas",5,2017-05-18 02:51:00,2017,5,18,2,51,0,"10.8730704244","124.7121533845",0,2017-05-18 02:51:00
"589",380,8193,"10:51:00","2017-05-18","Palanas",5,2017-05-18 02:51:00,2017,5,18,2,51,0,"10.8730704244","124.7121533845",0,2017-05-18 02:51:00
"590",380,8192,"10:51:00","2017-05-18","Palanas",5,2017-05-18 02:51:00,2017,5,18,2,51,0,"10.8730704244","124.7121533845",0,2017-05-18 02:51:00
"591",380,8191,"10:46:00","2017-05-18","Palanas",5,2017-05-18 02:46:00,2017,5,18,2,46,0,"10.8730308618","124.7121581621",0,2017-05-18 02:46:00
"592",380,8190,"10:44:00","2017-05-18","Palanas",5,2017-05-18 02:44:00,2017,5,18,2,44,0,"10.8730088174","124.7122004069",0,2017-05-18 02:44:00
"593",380,8188,"10:40:00","2017-05-18","Palanas",5,2017-05-18 02:40:00,2017,5,18,2,40,0,"10.8729998488","124.7121667955",0,2017-05-18 02:40:00
"594",380,8187,"10:35:00","2017-05-18","Palanas",5,2017-05-18 02:35:00,2017,5,18,2,35,0,"10.8729429357","124.7121579107",0,2017-05-18 02:35:00
"595",380,8186,"10:34:00","2017-05-18","Palanas",5,2017-05-18 02:34:00,2017,5,18,2,34,0,"10.8728913870","124.7121501155",0,2017-05-18 02:34:00
"596",380,8185,"10:32:00","2017-05-18","Palanas",5,2017-05-18 02:32:00,2017,5,18,2,32,0,"10.8728809934","124.7121795360",0,2017-05-18 02:32:00
"597",380,8184,"10:29:00","2017-05-18","Palanas",5,2017-05-18 02:29:00,2017,5,18,2,29,0,"10.8729047980","124.7121819668",0,2017-05-18 02:29:00
"598",380,8183,"10:24:00","2017-05-18","Palanas",5,2017-05-18 02:24:00,2017,5,18,2,24,0,"10.8728802390","124.7122000717",0,2017-05-18 02:24:00
"599",380,8182,"10:23:00","2017-05-18","Palanas",5,2017-05-18 02:23:00,2017,5,18,2,23,0,"10.8728629723","124.7122031730",0,2017-05-18 02:23:00
"600",380,8181,"10:21:00","2017-05-18","Palanas",5,2017-05-18 02:21:00,2017,5,18,2,21,0,"10.8728492260","124.7122607566",0,2017-05-18 02:21:00
"601",380,8180,"10:08:00","2017-05-18","Palanas",5,2017-05-18 02:08:00,2017,5,18,2,8,0,"10.8728975058","124.7124228626",0,2017-05-18 02:08:00
"602",377,8178,"10:41:13","2017-05-16","Palanas",5,2017-05-16 02:41:13,2017,5,16,2,41,13,"10.8744183183","124.7107296344",0,2017-05-16 02:41:13
"603",375,8159,"12:35:34","2017-05-15","Palanas",5,2017-05-15 04:35:34,2017,5,15,4,35,34,"10.8738909289","124.7107095178",0,2017-05-15 04:35:34
"604",373,8151,"10:19:33","2017-05-15","Palanas",5,2017-05-15 02:19:33,2017,5,15,2,19,33,"10.8731637988","124.7118187789",0,2017-05-15 02:19:33
"605",371,8143,"11:11:28","2017-05-14","Wangag",5,2017-05-14 03:11:28,2017,5,14,3,11,28,"10.8718281426","124.7137517296",0,2017-05-14 03:11:28
"606",371,8136,"09:56:42","2017-05-14","Wangag",5,2017-05-14 01:56:42,2017,5,14,1,56,42,"10.8718815353","124.7137849219",0,2017-05-14 01:56:42
"607",367,8125,"12:28:35","2017-05-13","Wangag",5,2017-05-13 04:28:35,2017,5,13,4,28,35,"10.8715537190","124.7142703179",0,2017-05-13 04:28:35
